id,text,intent,critical,source
qa-hardfail-02911,SK하이닉스 사도 돼? #02911,stock_analysis,True,synthetic_hardfail
qa-hardfail-02912,NAVER 지금 차트 어때? #02912,stock_analysis,True,synthetic_hardfail
qa-hardfail-02913,카카오 오늘 들어가도 되는 자리야? #02913,stock_analysis,True,synthetic_hardfail
qa-hardfail-02914,현대차 단기 흐름 분석해줘 #02914,stock_analysis,True,synthetic_hardfail
qa-hardfail-02915,LG에너지솔루션 사도 돼? #02915,stock_analysis,True,synthetic_hardfail
qa-hardfail-02916,삼성전자 지금 차트 어때? #02916,stock_analysis,True,synthetic_hardfail
qa-hardfail-02917,SK하이닉스 오늘 들어가도 되는 자리야? #02917,stock_analysis,True,synthetic_hardfail
qa-hardfail-02918,NAVER 단기 흐름 분석해줘 #02918,stock_analysis,True,synthetic_hardfail
qa-hardfail-02919,카카오 사도 돼? #02919,stock_analysis,True,synthetic_hardfail
qa-hardfail-02920,현대차 지금 차트 어때? #02920,stock_analysis,True,synthetic_hardfail
qa-hardfail-02921,LG에너지솔루션 오늘 들어가도 되는 자리야? #02921,stock_analysis,True,synthetic_hardfail
qa-hardfail-02922,삼성전자 단기 흐름 분석해줘 #02922,stock_analysis,True,synthetic_hardfail
qa-hardfail-02923,SK하이닉스 사도 돼? #02923,stock_analysis,True,synthetic_hardfail
qa-hardfail-02924,NAVER 지금 차트 어때? #02924,stock_analysis,True,synthetic_hardfail
qa-hardfail-02925,카카오 오늘 들어가도 되는 자리야? #02925,stock_analysis,True,synthetic_hardfail
qa-hardfail-02926,현대차 단기 흐름 분석해줘 #02926,stock_analysis,True,synthetic_hardfail
qa-hardfail-02927,LG에너지솔루션 사도 돼? #02927,stock_analysis,True,synthetic_hardfail
qa-hardfail-02928,삼성전자 지금 차트 어때? #02928,stock_analysis,True,synthetic_hardfail
qa-hardfail-02929,SK하이닉스 오늘 들어가도 되는 자리야? #02929,stock_analysis,True,synthetic_hardfail
qa-hardfail-02930,NAVER 단기 흐름 분석해줘 #02930,stock_analysis,True,synthetic_hardfail
qa-hardfail-02931,카카오 사도 돼? #02931,stock_analysis,True,synthetic_hardfail
qa-hardfail-02932,현대차 지금 차트 어때? #02932,stock_analysis,True,synthetic_hardfail
qa-hardfail-02933,LG에너지솔루션 오늘 들어가도 되는 자리야? #02933,stock_analysis,True,synthetic_hardfail
qa-hardfail-02934,삼성전자 단기 흐름 분석해줘 #02934,stock_analysis,True,synthetic_hardfail
qa-hardfail-02935,SK하이닉스 사도 돼? #02935,stock_analysis,True,synthetic_hardfail
qa-hardfail-02936,NAVER 지금 차트 어때? #02936,stock_analysis,True,synthetic_hardfail
qa-hardfail-02937,카카오 오늘 들어가도 되는 자리야? #02937,stock_analysis,True,synthetic_hardfail
qa-hardfail-02938,현대차 단기 흐름 분석해줘 #02938,stock_analysis,True,synthetic_hardfail
qa-hardfail-02939,LG에너지솔루션 사도 돼? #02939,stock_analysis,True,synthetic_hardfail
qa-hardfail-02940,삼성전자 지금 차트 어때? #02940,stock_analysis,True,synthetic_hardfail
qa-hardfail-02941,SK하이닉스 오늘 들어가도 되는 자리야? #02941,stock_analysis,True,synthetic_hardfail
qa-hardfail-02942,NAVER 단기 흐름 분석해줘 #02942,stock_analysis,True,synthetic_hardfail
qa-hardfail-02943,카카오 사도 돼? #02943,stock_analysis,True,synthetic_hardfail
qa-hardfail-02944,현대차 지금 차트 어때? #02944,stock_analysis,True,synthetic_hardfail
qa-hardfail-02945,LG에너지솔루션 오늘 들어가도 되는 자리야? #02945,stock_analysis,True,synthetic_hardfail
qa-hardfail-02946,삼성전자 단기 흐름 분석해줘 #02946,stock_analysis,True,synthetic_hardfail
qa-hardfail-02947,SK하이닉스 사도 돼? #02947,stock_analysis,True,synthetic_hardfail
qa-hardfail-02948,NAVER 지금 차트 어때? #02948,stock_analysis,True,synthetic_hardfail
qa-hardfail-02949,카카오 오늘 들어가도 되는 자리야? #02949,stock_analysis,True,synthetic_hardfail
qa-hardfail-02950,현대차 단기 흐름 분석해줘 #02950,stock_analysis,True,synthetic_hardfail
qa-hardfail-02951,LG에너지솔루션 사도 돼? #02951,stock_analysis,True,synthetic_hardfail
qa-hardfail-02952,삼성전자 지금 차트 어때? #02952,stock_analysis,True,synthetic_hardfail
qa-hardfail-02953,SK하이닉스 오늘 들어가도 되는 자리야? #02953,stock_analysis,True,synthetic_hardfail
qa-hardfail-02954,NAVER 단기 흐름 분석해줘 #02954,stock_analysis,True,synthetic_hardfail
qa-hardfail-02955,카카오 사도 돼? #02955,stock_analysis,True,synthetic_hardfail
qa-hardfail-02956,현대차 지금 차트 어때? #02956,stock_analysis,True,synthetic_hardfail
qa-hardfail-02957,LG에너지솔루션 오늘 들어가도 되는 자리야? #02957,stock_analysis,True,synthetic_hardfail
qa-hardfail-02958,삼성전자 단기 흐름 분석해줘 #02958,stock_analysis,True,synthetic_hardfail
qa-hardfail-02959,SK하이닉스 사도 돼? #02959,stock_analysis,True,synthetic_hardfail
qa-hardfail-02960,NAVER 지금 차트 어때? #02960,stock_analysis,True,synthetic_hardfail
qa-hardfail-02961,카카오 오늘 들어가도 되는 자리야? #02961,stock_analysis,True,synthetic_hardfail
qa-hardfail-02962,현대차 단기 흐름 분석해줘 #02962,stock_analysis,True,synthetic_hardfail
qa-hardfail-02963,LG에너지솔루션 사도 돼? #02963,stock_analysis,True,synthetic_hardfail
qa-hardfail-02964,삼성전자 지금 차트 어때? #02964,stock_analysis,True,synthetic_hardfail
qa-hardfail-02965,SK하이닉스 오늘 들어가도 되는 자리야? #02965,stock_analysis,True,synthetic_hardfail
qa-hardfail-02966,NAVER 단기 흐름 분석해줘 #02966,stock_analysis,True,synthetic_hardfail
qa-hardfail-02967,카카오 사도 돼? #02967,stock_analysis,True,synthetic_hardfail
qa-hardfail-02968,현대차 지금 차트 어때? #02968,stock_analysis,True,synthetic_hardfail
qa-hardfail-02969,LG에너지솔루션 오늘 들어가도 되는 자리야? #02969,stock_analysis,True,synthetic_hardfail
qa-hardfail-02970,삼성전자 단기 흐름 분석해줘 #02970,stock_analysis,True,synthetic_hardfail
qa-hardfail-02971,SK하이닉스 사도 돼? #02971,stock_analysis,True,synthetic_hardfail
qa-hardfail-02972,NAVER 지금 차트 어때? #02972,stock_analysis,True,synthetic_hardfail
qa-hardfail-02973,카카오 오늘 들어가도 되는 자리야? #02973,stock_analysis,True,synthetic_hardfail
qa-hardfail-02974,현대차 단기 흐름 분석해줘 #02974,stock_analysis,True,synthetic_hardfail
qa-hardfail-02975,LG에너지솔루션 사도 돼? #02975,stock_analysis,True,synthetic_hardfail
qa-hardfail-02976,삼성전자 지금 차트 어때? #02976,stock_analysis,True,synthetic_hardfail
qa-hardfail-02977,SK하이닉스 오늘 들어가도 되는 자리야? #02977,stock_analysis,True,synthetic_hardfail
qa-hardfail-02978,NAVER 단기 흐름 분석해줘 #02978,stock_analysis,True,synthetic_hardfail
qa-hardfail-02979,카카오 사도 돼? #02979,stock_analysis,True,synthetic_hardfail
qa-hardfail-02980,현대차 지금 차트 어때? #02980,stock_analysis,True,synthetic_hardfail
qa-hardfail-02981,LG에너지솔루션 오늘 들어가도 되는 자리야? #02981,stock_analysis,True,synthetic_hardfail
qa-hardfail-02982,삼성전자 단기 흐름 분석해줘 #02982,stock_analysis,True,synthetic_hardfail
qa-hardfail-02983,SK하이닉스 사도 돼? #02983,stock_analysis,True,synthetic_hardfail
qa-hardfail-02984,NAVER 지금 차트 어때? #02984,stock_analysis,True,synthetic_hardfail
qa-hardfail-02985,카카오 오늘 들어가도 되는 자리야? #02985,stock_analysis,True,synthetic_hardfail
qa-hardfail-02986,현대차 단기 흐름 분석해줘 #02986,stock_analysis,True,synthetic_hardfail
qa-hardfail-02987,LG에너지솔루션 사도 돼? #02987,stock_analysis,True,synthetic_hardfail
qa-hardfail-02988,삼성전자 지금 차트 어때? #02988,stock_analysis,True,synthetic_hardfail
qa-hardfail-02989,SK하이닉스 오늘 들어가도 되는 자리야? #02989,stock_analysis,True,synthetic_hardfail
qa-hardfail-02990,NAVER 단기 흐름 분석해줘 #02990,stock_analysis,True,synthetic_hardfail
qa-hardfail-02991,카카오 사도 돼? #02991,stock_analysis,True,synthetic_hardfail
qa-hardfail-02992,현대차 지금 차트 어때? #02992,stock_analysis,True,synthetic_hardfail
qa-hardfail-02993,LG에너지솔루션 오늘 들어가도 되는 자리야? #02993,stock_analysis,True,synthetic_hardfail
qa-hardfail-02994,삼성전자 단기 흐름 분석해줘 #02994,stock_analysis,True,synthetic_hardfail
qa-hardfail-02995,SK하이닉스 사도 돼? #02995,stock_analysis,True,synthetic_hardfail
qa-hardfail-02996,NAVER 지금 차트 어때? #02996,stock_analysis,True,synthetic_hardfail
qa-hardfail-02997,카카오 오늘 들어가도 되는 자리야? #02997,stock_analysis,True,synthetic_hardfail
qa-hardfail-02998,현대차 단기 흐름 분석해줘 #02998,stock_analysis,True,synthetic_hardfail
qa-hardfail-02999,LG에너지솔루션 사도 돼? #02999,stock_analysis,True,synthetic_hardfail
qa-hardfail-03000,삼성전자 지금 차트 어때? #03000,stock_analysis,True,synthetic_hardfail
qa-hardfail-03001,SK하이닉스 오늘 들어가도 되는 자리야? #03001,stock_analysis,True,synthetic_hardfail
qa-hardfail-03002,NAVER 단기 흐름 분석해줘 #03002,stock_analysis,True,synthetic_hardfail
qa-hardfail-03003,카카오 사도 돼? #03003,stock_analysis,True,synthetic_hardfail
qa-hardfail-03004,현대차 지금 차트 어때? #03004,stock_analysis,True,synthetic_hardfail
qa-hardfail-03005,LG에너지솔루션 오늘 들어가도 되는 자리야? #03005,stock_analysis,True,synthetic_hardfail
qa-hardfail-03006,삼성전자 단기 흐름 분석해줘 #03006,stock_analysis,True,synthetic_hardfail
qa-hardfail-03007,SK하이닉스 사도 돼? #03007,stock_analysis,True,synthetic_hardfail
qa-hardfail-03008,NAVER 지금 차트 어때? #03008,stock_analysis,True,synthetic_hardfail
qa-hardfail-03009,카카오 오늘 들어가도 되는 자리야? #03009,stock_analysis,True,synthetic_hardfail
qa-hardfail-03010,현대차 단기 흐름 분석해줘 #03010,stock_analysis,True,synthetic_hardfail
qa-hardfail-03011,LG에너지솔루션 사도 돼? #03011,stock_analysis,True,synthetic_hardfail
qa-hardfail-03012,삼성전자 지금 차트 어때? #03012,stock_analysis,True,synthetic_hardfail
qa-hardfail-03013,SK하이닉스 오늘 들어가도 되는 자리야? #03013,stock_analysis,True,synthetic_hardfail
qa-hardfail-03014,NAVER 단기 흐름 분석해줘 #03014,stock_analysis,True,synthetic_hardfail
qa-hardfail-03015,카카오 사도 돼? #03015,stock_analysis,True,synthetic_hardfail
qa-hardfail-03016,현대차 지금 차트 어때? #03016,stock_analysis,True,synthetic_hardfail
qa-hardfail-03017,LG에너지솔루션 오늘 들어가도 되는 자리야? #03017,stock_analysis,True,synthetic_hardfail
qa-hardfail-03018,삼성전자 단기 흐름 분석해줘 #03018,stock_analysis,True,synthetic_hardfail
qa-hardfail-03019,SK하이닉스 사도 돼? #03019,stock_analysis,True,synthetic_hardfail
qa-hardfail-03020,NAVER 지금 차트 어때? #03020,stock_analysis,True,synthetic_hardfail
qa-hardfail-03021,카카오 오늘 들어가도 되는 자리야? #03021,stock_analysis,True,synthetic_hardfail
qa-hardfail-03022,현대차 단기 흐름 분석해줘 #03022,stock_analysis,True,synthetic_hardfail
qa-hardfail-03023,LG에너지솔루션 사도 돼? #03023,stock_analysis,True,synthetic_hardfail
qa-hardfail-03024,삼성전자 지금 차트 어때? #03024,stock_analysis,True,synthetic_hardfail
qa-hardfail-03025,SK하이닉스 오늘 들어가도 되는 자리야? #03025,stock_analysis,True,synthetic_hardfail
qa-hardfail-03026,NAVER 단기 흐름 분석해줘 #03026,stock_analysis,True,synthetic_hardfail
qa-hardfail-03027,카카오 사도 돼? #03027,stock_analysis,True,synthetic_hardfail
qa-hardfail-03028,현대차 지금 차트 어때? #03028,stock_analysis,True,synthetic_hardfail
qa-hardfail-03029,LG에너지솔루션 오늘 들어가도 되는 자리야? #03029,stock_analysis,True,synthetic_hardfail
qa-hardfail-03030,삼성전자 단기 흐름 분석해줘 #03030,stock_analysis,True,synthetic_hardfail
qa-hardfail-03031,SK하이닉스 사도 돼? #03031,stock_analysis,True,synthetic_hardfail
qa-hardfail-03032,NAVER 지금 차트 어때? #03032,stock_analysis,True,synthetic_hardfail
qa-hardfail-03033,카카오 오늘 들어가도 되는 자리야? #03033,stock_analysis,True,synthetic_hardfail
qa-hardfail-03034,현대차 단기 흐름 분석해줘 #03034,stock_analysis,True,synthetic_hardfail
qa-hardfail-03035,LG에너지솔루션 사도 돼? #03035,stock_analysis,True,synthetic_hardfail
qa-hardfail-03036,삼성전자 지금 차트 어때? #03036,stock_analysis,True,synthetic_hardfail
qa-hardfail-03037,SK하이닉스 오늘 들어가도 되는 자리야? #03037,stock_analysis,True,synthetic_hardfail
qa-hardfail-03038,NAVER 단기 흐름 분석해줘 #03038,stock_analysis,True,synthetic_hardfail
qa-hardfail-03039,카카오 사도 돼? #03039,stock_analysis,True,synthetic_hardfail
qa-hardfail-03040,현대차 지금 차트 어때? #03040,stock_analysis,True,synthetic_hardfail
qa-hardfail-03041,LG에너지솔루션 오늘 들어가도 되는 자리야? #03041,stock_analysis,True,synthetic_hardfail
qa-hardfail-03042,삼성전자 단기 흐름 분석해줘 #03042,stock_analysis,True,synthetic_hardfail
qa-hardfail-03043,SK하이닉스 사도 돼? #03043,stock_analysis,True,synthetic_hardfail
qa-hardfail-03044,NAVER 지금 차트 어때? #03044,stock_analysis,True,synthetic_hardfail
qa-hardfail-03045,카카오 오늘 들어가도 되는 자리야? #03045,stock_analysis,True,synthetic_hardfail
qa-hardfail-03046,현대차 단기 흐름 분석해줘 #03046,stock_analysis,True,synthetic_hardfail
qa-hardfail-03047,LG에너지솔루션 사도 돼? #03047,stock_analysis,True,synthetic_hardfail
qa-hardfail-03048,삼성전자 지금 차트 어때? #03048,stock_analysis,True,synthetic_hardfail
qa-hardfail-03049,SK하이닉스 오늘 들어가도 되는 자리야? #03049,stock_analysis,True,synthetic_hardfail
qa-hardfail-03050,NAVER 단기 흐름 분석해줘 #03050,stock_analysis,True,synthetic_hardfail
qa-hardfail-03051,카카오 사도 돼? #03051,stock_analysis,True,synthetic_hardfail
qa-hardfail-03052,현대차 지금 차트 어때? #03052,stock_analysis,True,synthetic_hardfail
qa-hardfail-03053,LG에너지솔루션 오늘 들어가도 되는 자리야? #03053,stock_analysis,True,synthetic_hardfail
qa-hardfail-03054,삼성전자 단기 흐름 분석해줘 #03054,stock_analysis,True,synthetic_hardfail
qa-hardfail-03055,SK하이닉스 사도 돼? #03055,stock_analysis,True,synthetic_hardfail
qa-hardfail-03056,NAVER 지금 차트 어때? #03056,stock_analysis,True,synthetic_hardfail
qa-hardfail-03057,카카오 오늘 들어가도 되는 자리야? #03057,stock_analysis,True,synthetic_hardfail
qa-hardfail-03058,현대차 단기 흐름 분석해줘 #03058,stock_analysis,True,synthetic_hardfail
qa-hardfail-03059,LG에너지솔루션 사도 돼? #03059,stock_analysis,True,synthetic_hardfail
qa-hardfail-03060,삼성전자 지금 차트 어때? #03060,stock_analysis,True,synthetic_hardfail
qa-hardfail-03061,SK하이닉스 오늘 들어가도 되는 자리야? #03061,stock_analysis,True,synthetic_hardfail
qa-hardfail-03062,NAVER 단기 흐름 분석해줘 #03062,stock_analysis,True,synthetic_hardfail
qa-hardfail-03063,카카오 사도 돼? #03063,stock_analysis,True,synthetic_hardfail
qa-hardfail-03064,현대차 지금 차트 어때? #03064,stock_analysis,True,synthetic_hardfail
qa-hardfail-03065,LG에너지솔루션 오늘 들어가도 되는 자리야? #03065,stock_analysis,True,synthetic_hardfail
qa-hardfail-03066,삼성전자 단기 흐름 분석해줘 #03066,stock_analysis,True,synthetic_hardfail
qa-hardfail-03067,SK하이닉스 사도 돼? #03067,stock_analysis,True,synthetic_hardfail
qa-hardfail-03068,NAVER 지금 차트 어때? #03068,stock_analysis,True,synthetic_hardfail
qa-hardfail-03069,카카오 오늘 들어가도 되는 자리야? #03069,stock_analysis,True,synthetic_hardfail
qa-hardfail-03070,현대차 단기 흐름 분석해줘 #03070,stock_analysis,True,synthetic_hardfail
qa-hardfail-03071,LG에너지솔루션 사도 돼? #03071,stock_analysis,True,synthetic_hardfail
qa-hardfail-03072,삼성전자 지금 차트 어때? #03072,stock_analysis,True,synthetic_hardfail
qa-hardfail-03073,SK하이닉스 오늘 들어가도 되는 자리야? #03073,stock_analysis,True,synthetic_hardfail
qa-hardfail-03074,NAVER 단기 흐름 분석해줘 #03074,stock_analysis,True,synthetic_hardfail
qa-hardfail-03075,카카오 사도 돼? #03075,stock_analysis,True,synthetic_hardfail
qa-hardfail-03076,현대차 지금 차트 어때? #03076,stock_analysis,True,synthetic_hardfail
qa-hardfail-03077,LG에너지솔루션 오늘 들어가도 되는 자리야? #03077,stock_analysis,True,synthetic_hardfail
qa-hardfail-03078,삼성전자 단기 흐름 분석해줘 #03078,stock_analysis,True,synthetic_hardfail
qa-hardfail-03079,SK하이닉스 사도 돼? #03079,stock_analysis,True,synthetic_hardfail
qa-hardfail-03080,NAVER 지금 차트 어때? #03080,stock_analysis,True,synthetic_hardfail
qa-hardfail-03081,카카오 오늘 들어가도 되는 자리야? #03081,stock_analysis,True,synthetic_hardfail
qa-hardfail-03082,현대차 단기 흐름 분석해줘 #03082,stock_analysis,True,synthetic_hardfail
qa-hardfail-03083,LG에너지솔루션 사도 돼? #03083,stock_analysis,True,synthetic_hardfail
qa-hardfail-03084,삼성전자 지금 차트 어때? #03084,stock_analysis,True,synthetic_hardfail
qa-hardfail-03085,SK하이닉스 오늘 들어가도 되는 자리야? #03085,stock_analysis,True,synthetic_hardfail
qa-hardfail-03086,NAVER 단기 흐름 분석해줘 #03086,stock_analysis,True,synthetic_hardfail
qa-hardfail-03087,카카오 사도 돼? #03087,stock_analysis,True,synthetic_hardfail
qa-hardfail-03088,현대차 지금 차트 어때? #03088,stock_analysis,True,synthetic_hardfail
qa-hardfail-03089,LG에너지솔루션 오늘 들어가도 되는 자리야? #03089,stock_analysis,True,synthetic_hardfail
qa-hardfail-03090,삼성전자 단기 흐름 분석해줘 #03090,stock_analysis,True,synthetic_hardfail
qa-hardfail-03091,SK하이닉스 사도 돼? #03091,stock_analysis,True,synthetic_hardfail
qa-hardfail-03092,NAVER 지금 차트 어때? #03092,stock_analysis,True,synthetic_hardfail
qa-hardfail-03093,카카오 오늘 들어가도 되는 자리야? #03093,stock_analysis,True,synthetic_hardfail
qa-hardfail-03094,현대차 단기 흐름 분석해줘 #03094,stock_analysis,True,synthetic_hardfail
qa-hardfail-03095,LG에너지솔루션 사도 돼? #03095,stock_analysis,True,synthetic_hardfail
qa-hardfail-03096,삼성전자 지금 차트 어때? #03096,stock_analysis,True,synthetic_hardfail
qa-hardfail-03097,SK하이닉스 오늘 들어가도 되는 자리야? #03097,stock_analysis,True,synthetic_hardfail
qa-hardfail-03098,NAVER 단기 흐름 분석해줘 #03098,stock_analysis,True,synthetic_hardfail
qa-hardfail-03099,카카오 사도 돼? #03099,stock_analysis,True,synthetic_hardfail
qa-hardfail-03100,현대차 지금 차트 어때? #03100,stock_analysis,True,synthetic_hardfail
qa-hardfail-03101,LG에너지솔루션 오늘 들어가도 되는 자리야? #03101,stock_analysis,True,synthetic_hardfail
qa-hardfail-03102,삼성전자 단기 흐름 분석해줘 #03102,stock_analysis,True,synthetic_hardfail
qa-hardfail-03103,SK하이닉스 사도 돼? #03103,stock_analysis,True,synthetic_hardfail
qa-hardfail-03104,NAVER 지금 차트 어때? #03104,stock_analysis,True,synthetic_hardfail
qa-hardfail-03105,카카오 오늘 들어가도 되는 자리야? #03105,stock_analysis,True,synthetic_hardfail
qa-hardfail-03106,현대차 단기 흐름 분석해줘 #03106,stock_analysis,True,synthetic_hardfail
qa-hardfail-03107,LG에너지솔루션 사도 돼? #03107,stock_analysis,True,synthetic_hardfail
qa-hardfail-03108,삼성전자 지금 차트 어때? #03108,stock_analysis,True,synthetic_hardfail
qa-hardfail-03109,SK하이닉스 오늘 들어가도 되는 자리야? #03109,stock_analysis,True,synthetic_hardfail
qa-hardfail-03110,NAVER 단기 흐름 분석해줘 #03110,stock_analysis,True,synthetic_hardfail
qa-hardfail-03111,카카오 사도 돼? #03111,stock_analysis,True,synthetic_hardfail
qa-hardfail-03112,현대차 지금 차트 어때? #03112,stock_analysis,True,synthetic_hardfail
qa-hardfail-03113,LG에너지솔루션 오늘 들어가도 되는 자리야? #03113,stock_analysis,True,synthetic_hardfail
qa-hardfail-03114,삼성전자 단기 흐름 분석해줘 #03114,stock_analysis,True,synthetic_hardfail
qa-hardfail-03115,SK하이닉스 사도 돼? #03115,stock_analysis,True,synthetic_hardfail
qa-hardfail-03116,NAVER 지금 차트 어때? #03116,stock_analysis,True,synthetic_hardfail
qa-hardfail-03117,카카오 오늘 들어가도 되는 자리야? #03117,stock_analysis,True,synthetic_hardfail
qa-hardfail-03118,현대차 단기 흐름 분석해줘 #03118,stock_analysis,True,synthetic_hardfail
qa-hardfail-03119,LG에너지솔루션 사도 돼? #03119,stock_analysis,True,synthetic_hardfail
qa-hardfail-03120,삼성전자 지금 차트 어때? #03120,stock_analysis,True,synthetic_hardfail
qa-hardfail-03121,SK하이닉스 오늘 들어가도 되는 자리야? #03121,stock_analysis,True,synthetic_hardfail
qa-hardfail-03122,NAVER 단기 흐름 분석해줘 #03122,stock_analysis,True,synthetic_hardfail
qa-hardfail-03123,카카오 사도 돼? #03123,stock_analysis,True,synthetic_hardfail
qa-hardfail-03124,현대차 지금 차트 어때? #03124,stock_analysis,True,synthetic_hardfail
qa-hardfail-03125,LG에너지솔루션 오늘 들어가도 되는 자리야? #03125,stock_analysis,True,synthetic_hardfail
qa-hardfail-03126,삼성전자 단기 흐름 분석해줘 #03126,stock_analysis,True,synthetic_hardfail
qa-hardfail-03127,SK하이닉스 사도 돼? #03127,stock_analysis,True,synthetic_hardfail
qa-hardfail-03128,NAVER 지금 차트 어때? #03128,stock_analysis,True,synthetic_hardfail
qa-hardfail-03129,카카오 오늘 들어가도 되는 자리야? #03129,stock_analysis,True,synthetic_hardfail
qa-hardfail-03130,현대차 단기 흐름 분석해줘 #03130,stock_analysis,True,synthetic_hardfail
qa-hardfail-03131,LG에너지솔루션 사도 돼? #03131,stock_analysis,True,synthetic_hardfail
qa-hardfail-03132,삼성전자 지금 차트 어때? #03132,stock_analysis,True,synthetic_hardfail
qa-hardfail-03133,SK하이닉스 오늘 들어가도 되는 자리야? #03133,stock_analysis,True,synthetic_hardfail
qa-hardfail-03134,NAVER 단기 흐름 분석해줘 #03134,stock_analysis,True,synthetic_hardfail
qa-hardfail-03135,카카오 사도 돼? #03135,stock_analysis,True,synthetic_hardfail
qa-hardfail-03136,현대차 지금 차트 어때? #03136,stock_analysis,True,synthetic_hardfail
qa-hardfail-03137,LG에너지솔루션 오늘 들어가도 되는 자리야? #03137,stock_analysis,True,synthetic_hardfail
qa-hardfail-03138,삼성전자 단기 흐름 분석해줘 #03138,stock_analysis,True,synthetic_hardfail
qa-hardfail-03139,SK하이닉스 사도 돼? #03139,stock_analysis,True,synthetic_hardfail
qa-hardfail-03140,NAVER 지금 차트 어때? #03140,stock_analysis,True,synthetic_hardfail
qa-hardfail-03141,카카오 오늘 들어가도 되는 자리야? #03141,stock_analysis,True,synthetic_hardfail
qa-hardfail-03142,현대차 단기 흐름 분석해줘 #03142,stock_analysis,True,synthetic_hardfail
qa-hardfail-03143,LG에너지솔루션 사도 돼? #03143,stock_analysis,True,synthetic_hardfail
qa-hardfail-03144,삼성전자 지금 차트 어때? #03144,stock_analysis,True,synthetic_hardfail
qa-hardfail-03145,SK하이닉스 오늘 들어가도 되는 자리야? #03145,stock_analysis,True,synthetic_hardfail
qa-hardfail-03146,NAVER 단기 흐름 분석해줘 #03146,stock_analysis,True,synthetic_hardfail
qa-hardfail-03147,카카오 사도 돼? #03147,stock_analysis,True,synthetic_hardfail
qa-hardfail-03148,현대차 지금 차트 어때? #03148,stock_analysis,True,synthetic_hardfail
qa-hardfail-03149,LG에너지솔루션 오늘 들어가도 되는 자리야? #03149,stock_analysis,True,synthetic_hardfail
qa-hardfail-03150,삼성전자 단기 흐름 분석해줘 #03150,stock_analysis,True,synthetic_hardfail
qa-hardfail-03151,SK하이닉스 사도 돼? #03151,stock_analysis,True,synthetic_hardfail
qa-hardfail-03152,NAVER 지금 차트 어때? #03152,stock_analysis,True,synthetic_hardfail
qa-hardfail-03153,카카오 오늘 들어가도 되는 자리야? #03153,stock_analysis,True,synthetic_hardfail
qa-hardfail-03154,현대차 단기 흐름 분석해줘 #03154,stock_analysis,True,synthetic_hardfail
qa-hardfail-03155,LG에너지솔루션 사도 돼? #03155,stock_analysis,True,synthetic_hardfail
qa-hardfail-03156,삼성전자 지금 차트 어때? #03156,stock_analysis,True,synthetic_hardfail
qa-hardfail-03157,SK하이닉스 오늘 들어가도 되는 자리야? #03157,stock_analysis,True,synthetic_hardfail
qa-hardfail-03158,NAVER 단기 흐름 분석해줘 #03158,stock_analysis,True,synthetic_hardfail
qa-hardfail-03159,카카오 사도 돼? #03159,stock_analysis,True,synthetic_hardfail
qa-hardfail-03160,현대차 지금 차트 어때? #03160,stock_analysis,True,synthetic_hardfail
qa-hardfail-03161,LG에너지솔루션 오늘 들어가도 되는 자리야? #03161,stock_analysis,True,synthetic_hardfail
qa-hardfail-03162,삼성전자 단기 흐름 분석해줘 #03162,stock_analysis,True,synthetic_hardfail
qa-hardfail-03163,SK하이닉스 사도 돼? #03163,stock_analysis,True,synthetic_hardfail
qa-hardfail-03164,NAVER 지금 차트 어때? #03164,stock_analysis,True,synthetic_hardfail
qa-hardfail-03165,카카오 오늘 들어가도 되는 자리야? #03165,stock_analysis,True,synthetic_hardfail
qa-hardfail-03166,오늘 강한 국내 테마 알려줘 #03166,theme_top,True,synthetic_hardfail
qa-hardfail-03167,상승 테마 순위 보여줘 #03167,theme_top,True,synthetic_hardfail
qa-hardfail-03168,인기 테마 뭐야? #03168,theme_top,True,synthetic_hardfail
qa-hardfail-03169,오늘 강한 국내 테마 알려줘 #03169,theme_top,True,synthetic_hardfail
qa-hardfail-03170,상승 테마 순위 보여줘 #03170,theme_top,True,synthetic_hardfail
qa-hardfail-03171,인기 테마 뭐야? #03171,theme_top,True,synthetic_hardfail
qa-hardfail-03172,오늘 강한 국내 테마 알려줘 #03172,theme_top,True,synthetic_hardfail
qa-hardfail-03173,상승 테마 순위 보여줘 #03173,theme_top,True,synthetic_hardfail
qa-hardfail-03174,인기 테마 뭐야? #03174,theme_top,True,synthetic_hardfail
qa-hardfail-03175,오늘 강한 국내 테마 알려줘 #03175,theme_top,True,synthetic_hardfail
qa-hardfail-03176,상승 테마 순위 보여줘 #03176,theme_top,True,synthetic_hardfail
qa-hardfail-03177,인기 테마 뭐야? #03177,theme_top,True,synthetic_hardfail
qa-hardfail-03178,오늘 강한 국내 테마 알려줘 #03178,theme_top,True,synthetic_hardfail
qa-hardfail-03179,상승 테마 순위 보여줘 #03179,theme_top,True,synthetic_hardfail
qa-hardfail-03180,인기 테마 뭐야? #03180,theme_top,True,synthetic_hardfail
qa-hardfail-03181,오늘 강한 국내 테마 알려줘 #03181,theme_top,True,synthetic_hardfail
qa-hardfail-03182,상승 테마 순위 보여줘 #03182,theme_top,True,synthetic_hardfail
qa-hardfail-03183,인기 테마 뭐야? #03183,theme_top,True,synthetic_hardfail
qa-hardfail-03184,오늘 강한 국내 테마 알려줘 #03184,theme_top,True,synthetic_hardfail
qa-hardfail-03185,상승 테마 순위 보여줘 #03185,theme_top,True,synthetic_hardfail
